id,title,body,date_created,date_original,primary_country,countries,themes,formats,sources,month
4029110,"Zoom-In: Humanitarian Situation Monitoring (HSM) in Xarardheere District, Somalia, November 2023","**KEY MESSAGES**

- Reported road access to settlements in the hard-to-reach district of Xarardheere has sharply increased from October 2022 to August 2023. However, increasing access is not entirely alleviating humanitarian needs nor stymieing displacement. This may be due to the impacts of insecurity and the lack of rain/drought on Xarardheere during this period.

-   Increasing road access - allowing access to humanitarian aid - could be influencing livelihoods and shifting households away from a reliance on livestock ownership to humanitarian assistance - which may be partially due to lack of water. KIs in almost all settlements continued to report barriers to water access - specifically, that water points were too far.
    
-   Despite a decrease in constraints to access markets, reporting of increase in food prices remained high and KIs in more than 1 in 4 assessed settlements reported that more than half of households  
    did not have enough food to eat in August 2023. However, reported reliance on coping strategies due to a lack of food/money to buy food has decreased between October 2022 and August 2023.
    
-   Despite an increase in access to healthcare centers an hour or less away, KIs in almost all settlements still reported barriers to healthcare - specifically, the lack of information and healthcare facilities.",2024-01-11T14:54:24+00:00,2024-01-11T00:00:00+00:00,Somalia,Somalia,"Agriculture, Food and Nutrition, Health, Protection and Human Rights, Water Sanitation Hygiene",Assessment,REACH,2024-01
4028836,Understanding livelihood-related urban-rural connections for women from Displacement Affected Communities (DACs) in South-West State of Somalia: Comprehensive report on a multi-phased learning activity,"**Executive Summary**

Developing durable solutions that enable displacement-affected communities (DACs) in Somalia to better support themselves requires:

1.  Insights into the lives, livelihoods, and market and rural networks of women DACs—who, along with their children, are at the center of the current displacement crisis; and
    
2.  A better understanding of market and non-market connections and flows between rural areas in Southwest State and urban Baidoa Town, including Barwaqo resettlement site. This ruralurban chain and the surrounding context together comprise the ruralurban system.
    
This report represents the culmination of one of the most extensive community engagement processes conducted in Somalia to date: a six-month research and human-centered design activity that explored these topics through in-depth, exploratory, and participatory mixed-methods research and a three-day co-creation workshop. The activity involved 39 women DAC members of self-help groups (SHGs), 16 of their trade linkages, and 18 key informants from government, financial service providers, training organizations, trade associations, and non-governmental organizations (NGOs).

**Women DACs**
Nearly all of the women DAC SHG members who participated in the activity have lived in Baidoa Town for several years and benefitted from multiple layers of durable solutions and livelihoods programming. Originally, over one-third lived in nearby rural areas within Baidoa District and most others came from elsewhere within Bay or Bakool Regions. Still, women DACs retain strong personal and market connections with their rural origins, facilitated by mobile phones, mobile money, land ownership, and transporters and are inhibited by insecurity, poor road quality, long distances, and costs of mobile airtime and charging.

While few women DACs have even basic literacy—a major barrier—most participants have used tiny capital investments from family or NGOs to enter into trade-based livelihoods selling goods like vegetables, cereals, milk, and firewood and/or imported goods such as rice, sugar, oil, and clothing, mostly procured from retailers and wholesalers in town. Some have built thriving shops thanks to grants from NGOs and support from their SHGs, but others are at risk of losing their businesses, which have been kept alive during the drought thanks to humanitarian cash assistance provided to their customers. Other risks are ever-present, as demonstrated when flash flooding just prior to the co-design workshop washed away the household and business assets of several participants.

Although some formal financial services targeted to their demographics exist, the use of informal trade credit is common, and all of the women are SHG members, limited access to start-up capital, loans, and skills inhibits them from scaling up their businesses and consistently earning sufficient incomes. Indeed, only two-thirds earn enough to meet their families’ basic needs, a concern that is always at the front of their minds. In addition to being the primary breadwinners, women DACs remain the caretakers of their children, around whom their lives revolve and whose well-being informs most of their decisions. Their main accomplishments include providing safety and food for their children, owning their land or homes, and saving.

**The rural urban market system**  
Situated within Somalia’s high-potential agro-pastoral livelihood zone, Baidoa Town is a trade hub that is well integrated with the surrounding rural areas. Resilience capacities of the ruralurban market system are mixed, as it has long operated informally against a backdrop of insecurity and in a highly seasonal and shock-prone environment. Limited formal rules, regulations, taxation, and services are replaced by informal alternatives. Some of these create challenges, others enable actors to function within this complex context, and others have both pros and cons. Importantly, the system depends greatly on personal relationships and networks cultivated over time through trust, loyalty, and referrals. This is evidenced by the prevalence of trade credit as well as sharing and support within families and between neighbors. The recent drought deeply impacted rural production, and while the humanitarian aid system stepped in to reduce loss of life, the extent of the crisis was so significant and the ruralurban economy is so intertwined, that the entire system has become dependent on aid. It will require a careful transition back to normal market dynamics.

**Recommended solutions**
The activity’s co-creation workshop offered an opportunity for women DACs to come alongside local stakeholders to jointly envision innovative, sustainable, market-led, and enterprise-based solutions that could enhance the social capital, income, and livelihood opportunities of their families and other women DACs in Baidoa. The resulting concepts were integrated with recommendations from the research to include:

1.  Enhanced access to financial services (and training) through scaling up existing services targeted to women DACs and developing new, market-based models. This cross-cutting concept is essential and must accompany all other solutions.
    
2.  Urban farming cooperatives to enable women DACs to make use of their rural skills and to work together to generate social capital and economies of scale.
    
3.  Value addition in agricultural value chains through milling of locally-produced staple cereals, peanut packaging, and oil pressing.
    
4.  Business development and diversification to enable existing businesswomen to expand their shops and product offerings and encourage others to enter more profitable livelihoods.
    
5.  Multi-purpose spaces that provide childcare, host a business incubator, provide room for training and group meetings, offer networking opportunities, and otherwise support the other concepts.
    

Additional recommendations include slowly transitioning the post-drought economy from dependence on humanitarian assistance to normal market dynamics, improving basic services and production in rural areas, expanding financial and training services to rural areas and actors, considering the rural→urban flow of imported and value-added goods, and piloting solutions in hinterland areas before scaling up to more distant rural locations.

Strengthening local municipalities to deal with intractable challenges, moving donor programming toward longer-term projects to allow time for trust and relationship-building, and adopting trauma- informed approaches are also suggested.",2024-01-10T14:27:16+00:00,2024-01-10T00:00:00+00:00,Somalia,Somalia,Recovery and Reconstruction,Evaluation and Lessons Learned,NRC,2024-01
4042588,"East Africa Price Bulletin, February 2024","*The Famine Early Warning Systems Network (FEWS NET) monitors trends in staple food prices in countries vulnerable to food insecurity. For each FEWS NET country and region, the Price Bulletin provides a set of charts showing monthly prices in the current marketing year in selected urban centers and allowing users to compare current trends with both five-year average prices, indicative of seasonal trends, and prices in the previous year.*

Staple Food Markets in East Africa: White maize is the main staple grain consumed in Tanzania, Kenya, and Ethiopia. In Uganda, white maize is grown mainly as a commercial crop for export in the region. Imported rice is a major staple for Somalia, which mainly consume belem—the imported red rice. Tanzania is also a major producer and source of rice in the region while Kenya and Uganda are minor producers. Both red and white sorghum are produced and consumed in the region. This is an important staple in Sudan and Somalia as well as in other marginal agricultural areas of the region. It is also a substitute cereal among the rural poor. Red sorghum is mainly grown in Ethiopia, Sudan, and Somalia. Beans are an important source of protein and a complementary food crop grown in the high potential agricultural areas of Kenya, Uganda, Tanzania, Rwanda, Burundi and Ethiopia. It is consumed across household types. Maize and beans are the most heavily traded commodities in the region. The cooking banana– matoke is the primary staple in Uganda. Uganda is also a main source of cooking and other types of bananas traded in the region especially in Southern Sudan. However, bananas are not traded nearly as heavily as maize or beans.",2024-02-29T22:05:23+00:00,2024-02-29T00:00:00+00:00,Somalia,"Burundi, Ethiopia, Kenya, Rwanda, Somalia, South Sudan, Sudan, Uganda, United Republic of Tanzania","Agriculture, Food and Nutrition",Situation Report,FEWS NET,2024-02
4041797,"Somalia Key Message Update: Deyr harvest improves food availability, though crop production is below average, January 2024","*Note: This Key Message Update reflects information and analysis available as of January 2024. In February 2024, FEWS NET and partners participated in a nationwide* [***IPC analysis.***](https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1156834/?iso3=SOM) *FEWS NET is in the process of updating its analysis of projected acute food insecurity outcomes in consideration of data and ground information made available during the IPC. FEWS NET’s revised analysis and mapping of current and projected acute food insecurity outcomes will be available in the February Food Security Outlook report forthcoming in early March.* 

**Key Messages**

- Main season deyr harvesting started in January in most areas, boosting market and household food stocks. However, according to crop data collected by the Food Security and Nutrition Analysis Unit (FSNAU) during the annual 2023/24 post-deyr seasonal assessment, main season cereal production across southern Somalia is projected to be 34 percent below the long-term average (1995-2022) and 14 percent below the five-year average. This is mainly due to the impacts of severe flooding during the October to December deyr rainy season, which affected over 50 percent of cropping land. In the badly affected Hiiraan and Gedo regions, 6,000 hectares and 2,250 hectares of standing crops, respectively, were destroyed. Most of the irrigated farms (80-95 percent), including citrus fruit farms in Gedo and Middle Shabelle regions, were also damaged due to prolonged submersion.

- On the other hand, flooding provided ample moisture to support off-season deyr cultivation in southern riverine and lowland agropastoral areas, which began in mid-December with the gradual recession of floodwaters. Off-season crop production is expected to be above average given the atypical flooding extent, though the total (main and off-season) deyr harvest will remain 13 percent below the long-term average. The primary off-season crops cultivated are sesame and maize intercropped with cowpea. As of January, the crops have reached development stages of growth. Harvesting of off-season cash crops (cowpea, sesame, groundnuts, onions and other vegetables) is expected to start in late February, with the off-season cereal harvest to follow in March and early April. This will increase access to food and income for households who were able to cultivate.

- In the key reference markets of southern Somalia, retail prices of locally produced cereals (maize and sorghum) were mostly stable between December and January at levels slightly lower than the same time last year. However, prices generally remain above the five-year average, at least partially due to significantly below-average deyr crop production. By April, anticipated above-average deyr off-season harvests are expected to improve domestic cereal supply and reduce staple food prices. Meanwhile, retail prices of imported red rice in key reference markets of the central and northern regions also remained stable from December to January, though prices range from 5 to 20 percent higher than at the same time last year and 27 to 36 percent above the five-year average. Above-average prices are being driven by sustained high global rice prices and increasing fuel and freight costs. Prices are anticipated to continue trending above the five-year average through at least May 2024.

- Pastoral and agropastoral households continue to contend with the lasting impacts of the 2020-2023 drought – including below-average livestock holdings and atypically early depletion of 2023 gu food stocks – exacerbated by severe impacts of recent flooding on livelihoods and crop production in southern riverine and low-lying agropastoral areas. In areas worst affected by flooding, minimal to no main season deyr crop production is likely in January, preventing farming households from accessing a key seasonal source of food and income. Reduced access to typically important food and income from crop and livestock production is driving Crisis (IPC Phase 3) and Emergency (IPC Phase 4) outcomes in worst drought- and flood-affected areas. 

- Through May 2024, a general trend of improvement in food security outcomes is expected across most of Somalia due to several key seasonal factors, including: the main-season deyr harvest in January, the off-season deyr harvest in some areas in March/April, declining food prices following the deyr harvest, social support during the holy month of Ramadan in March/April, and improvements in agricultural labor opportunities and income-earning and livestock production and reproduction during the gu rainy season beginning in April. Despite some improvement, Crisis (IPC Phase 3) outcomes are expected to persist in several rural areas, and IDP settlements will continue to face Crisis (IPC Phase 3) and Emergency (IPC Phase 4) outcomes given severely eroded assets and livelihoods amid anticipated further assistance scale-down. Additional displacement is expected in southern areas in April and May due to flooding during the gu rainy season.

- Households continue to experience displacement due to the impacts of recent conflict and flooding and the lasting impacts of the historic 2020-2023 drought. From December 10 to January 6, the [IOM](https://dtm.iom.int/somalia) recorded nearly 45,000 new arrivals in southern Somalia. With limited access to income-generating activities and minimal productive assets, IDPs are heavily reliant on humanitarian food assistance. However, the provision of food assistance continues to be scaled down both at the national level and among IDPs despite their high levels of need. On average in the October to December 2023 period, 15 percent of registered IDPs were reached with monthly assistance, down from 19 percent in the July to September period, according to data from the Food Security Cluster. According to UNOCHA, there are approximately 3.86 million internally displaced persons (IDPs) in Somalia as of January 2024.",2024-02-27T18:21:56+00:00,2024-02-27T00:00:00+00:00,Somalia,Somalia,"Agriculture, Food and Nutrition",Analysis,FEWS NET,2024-02
4041122,UNHCR Somalia: Operational Update (January 2024),"**OVERVIEW**

In January, the humanitarian crisis in Somalia continued, with millions of Somalis in need of humanitarian assistance. The Protection and Returns Monitoring Network (PRMN), which has been tracking internal displacement trends for the past 17 years, recorded some 13,000 internal displacements in January, primarily due to floods and insecurity. Although there was respite from heavy rain that brought severe flooding in the last quarter of 2023, negative effects of the deluge remain, and climate change is expected to impact Somalia for the foreseeable future. The security situation in the country remained tense, with ongoing military operations to reclaim territory from the Al-Shabaab, hereafter referred to as the non-state armed group (NSAG), which was responsible for multiple indiscriminate attacks, often causing harm to ordinary Somalis.  
Finding durable solutions for refugees and asylum-seekers, refugee returnees, and internally displaced persons (IDPs) in collaboration with the Federal Government of Somalia (FGS), Federal Member States (FMS), and development and humanitarian partners remains one of UNHCR's top priorities in Somalia.  
Moreover, UNHCR, in collaboration with authorities and partners, continued to provide vital protection assistance to vulnerable IDPs and host communities affected by conflict, flooding, and drought. In Somalia, UNHCR leads/co-leads the Protection, Shelter, and CCCM clusters for the IDP response.  
UNHCR’s key achievements for the month of January are listed below:

- In Kismayo, Jubaland, UNHCR, in coordination with partners and the Ministry of Public Works, relocated 138 IDP households (HHs) to shelters at the Luglow Durable Solutions site. The shelters and a police post were handed over to the IDP residents and local authorities, respectively. Likewise, at the Durdur IDP site in Burao of Somaliland, UNHCR, together with its partner, officially handed over hybrid shelters and land title deeds to 37 households.

- For the flood response, UNHCR, in collaboration with its shelter partner, conducted a vulnerability assessment exercise that aimed to identify 4,000 of the most vulnerable HHs in Beletweyne, Hiran region, and 1,800 of the most vulnerable HHs in Bardheere, Gedo region, who are in need of shelter/ NFI assistance.

- In Galkayo, UNHCR concluded the biometric verification of 1,383 refugees and asylum seekers.

- The Protection Cluster published the Protection Analysis Update for Somalia, Kismayo district.",2024-02-25T11:16:34+00:00,2024-02-25T00:00:00+00:00,Somalia,"Ethiopia, Somalia, Syrian Arab Republic, Yemen","Camp Coordination and Camp Management, Contributions, Coordination, Education, Food and Nutrition, Health, Protection and Human Rights, Shelter and Non-Food Items, Water Sanitation Hygiene",Situation Report,UNHCR,2024-02
4041113,UNHCR Somalia Population Dashboard (1 - 31 January 2024),"In January, 13,000 new internal displacements were monitored by the UNHCR-led Protection and Returns Monitoring Network (PRMN). Major Drivers include conflict and insecurity (6,000) and Flood (7,000).  

PRMN recorded in Middle Juba (2,660) region the highest number of internal displacements in January followed by Lower Juba (1,470) due to Conflict and Insecurity. Similary Bay (1,150 ) and Gedo (1,120) regions were recorded as the highest displacement due to flood.",2024-02-25T08:43:40+00:00,2024-02-25T00:00:00+00:00,Somalia,"Ethiopia, Kenya, Somalia, Syrian Arab Republic, World, Yemen",Protection and Human Rights,Infographic,UNHCR,2024-02
4039937,Somalia Baseline Assessment Round 2 (February 2023 - January 2024),"**BACKGROUND**

Somalia has experienced countless conflicts, episodes of violence, and natural disasters since the collapse of the Somali state in 1991. This has led to large recurring waves of forced displacement both within Somalia and to neighbouring countries and beyond. 

The drought experienced in large swathes of Somalia in 2022-2023 was estimated to be the worst in over four decades. This historic drought that brought the country to the brink of famine was followed by a heavy rainy (deyr) season six months after. This series of natural disasters have led to the displacement of hundreds of thousands of IDPs and caused the loss and devastation of livelihoods, and further increasing families’ vulnerabilities.12 The ever growing displacement crisis in Somalia has contributed to rapid urbanization, characterized by significant rural-urban displacement. 

In this context, IOM Somalia’s Displacement Tracking Matrix (DTM) implemented its second round of Baseline 2 exercise in Somalia. 

**OVERVIEW OF DISPLACEMENT**

As of January 2024, DTM has mapped around 3,451,434 IDPs, 155,710 returnees and 9,052,583 residents across 17 regions and 10,999 assessed locations. IDPs were present in 45 per cent of locations assessed (4,611 locations) and returnees were present in eleven per cent of assessed locations (1,204 locations).  

IDPs and returnees locations vary between rural/urban settlements and IDP sites/host community locations. The highest proportions of IDPs in Somalia were hosted in Banadir, Bay and Gedo (31%, 17% and 10% of IDPs respectively). Out of 3.5 million IDPs identified during 2023, 84% were residing in urban areas settled in approximately 4,000 IDP sites. An overwhelming majority of IDPs (88%) were living in IDP sites and only twelve per cent were residing among host communities.  

The proportion of IDPs residing within IDP sites or host communities varied significantly across regions. The majority of IDPs residing within host communities were found in the Lower Shabelle (26%), Bay (23%), and Middle Shabelle (17%) regions.  As per IDPs hosted within IDP sites, they were located among these top three regions: Banadir (35%), Bay (16%), and Gedo (11%). The remaining 16 per cent of IDPs were identified living in rural villages. IDP sites in Somalia are informal settlements, most of which are on privately owned land. As a result, land tenure security issues are a significant challenge and IDPs are often at risk of forced evictions.  

As already highlighted, Banadir and Bay host the largest urban IDP populations in Somalia (1 million in Banadir and 0.5 million in Bay), representing half of the total urban IDPs in the country. Urban displacement into Banadir and Bay is the result of multiple historical shocks including drought but also flooding and conflict. This has resulted in Mogadishu, Banadir region, having one of the highest urbanization rates in the world.

In terms of displacement dynamics, Banadir differs from other regions because it has only hosts IDPs from different regions. Based on the 2023 Baseline data, the vast majority of IDPs in Banadir were from Lower Shabelle, Bay, Bakool and Middle Shabelle. In contrast, displacement dynamics in Bay are mostly intra-regional. The vast majority of IDPs in Bay were from the broader Bay region with smaller proportions from neighboring Bakool.  

The majority of returnees (81%) were residing in rural areas and 19 per cent were living in urban settlements. Returnees were mainly concentrated in Bay and Bakool regions (44% and 32% respectively).",2024-02-21T07:53:24+00:00,2024-02-21T00:00:00+00:00,Somalia,Somalia,Protection and Human Rights,Assessment,IOM,2024-02
4039805,"Somalia Monthly Vegetation Conditions (NDVI), Jan 2007 - Jan 2024: Deviations from Short Term Averages",,2024-02-20T19:10:34+00:00,2024-02-20T00:00:00+00:00,Somalia,Somalia,Agriculture,Infographic,FSNAU,2024-02
4041816,"UNICEF Somalia Humanitarian Situation Report No. 1, 01 - 31 January 2024","**Highlights**

• According to the 2024 Humanitarian Needs and Response Plan, the number of
people in need of humanitarian assistance in Somalia has decreased to 6.9 million
in 2024 from 8.25 million in 2023, However, humanitarian needs remain high due
to persistent underlying drivers and recurrent shocks, including climatic events,
conflict and insecurity, widespread poverty and disease outbreaks.

• 43,095 children with severe wasting (24,808 girls and 18,287 boys) received
treatment, of whom 2,759 (6.4 per cent) were managed in stabilization centers due
to medical complications.

• 287,000 people in Afgooye, Baydhaba, Belet Weyne, Jowhar, Kismaayo, Waajid,
and Xudur districts were reached with life-saving emergency water services,
including water source chlorination and water trucking.

• 68,676 children affected by emergencies (31,775 girls) are accessing temporary
learning spaces across 12 disaster affected districts in Somalia.

• A total of 22,246 children and caregivers (6,028 girls, 5,219 boys, 8,504 women,
2,495 men) benefitted from mental health and psychosocial activities delivered
through mobile teams and at child-friendly spaces and other service points.

**Situation Overview & Humanitarian Needs** 

Somalia is yet to fully recover from the El Nino-induced floods that devastated the country, displaced at least 1.2 million people and left more than 2.4 million people in dire need of humanitarian aid and assistance, according to the Somalia Disaster Management Authority. Persistent cycles of conflict and disease and climatic shocks such as droughts and floods have resulted in 4.3 million children urgently needing rapid emergency support in 2024. The upcoming Gu season is expected to flood riverine areas in Lower Shabelle, even as families displaced by the El-Nino floods in several districts continue to return home. Despite the funding drawbacks in 2024, UNICEF is determined to reach at least 1.3 million children, 15 per cent of whom are living with disability, and one million women with adaptive, inclusive, gender- and child-sensitive humanitarian interventions. In January alone, approximately 1,800 new cases of acute watery diarrhea (AWD)/cholera were reported in the riverine districts of Beletweyne, Buloburte, Jalalaqsi, and Jowhar with a severity of 58 per cent, particularly in children under five who make up at least 65 per cent of cases. 

Comparatively, this is a 96 per cent increase in the caseload from the same period last year where more than 10,000 children were reported to suffer from AWD/cholera, accounting for more than 55 per cent of total caseload. In 2024, the convergence of AWD and malnutrition, particularly in children aged five and below, and poor access to sustainable clean drinking water and sanitation is heightening the risk of severe health outcomes and mortality. The case fatality rate (CFR) in Bulo Burte has skyrocketed to an all-time high of eight per cent, highlighting the significance of immediate action to improve access to water, sanitation and hygiene facilities and services. 

Furthermore, 68 per cent of the more than 1,200 cases of measles recorded in January in Banadir, Gedo and Lower Shabelle regions were among under-five children. UNICEF, in collaboration with communities and other partners, reached 211,000 internally displaced people with WASH services that included hygiene kits, water source chlorination and rehabilitation, and hygiene promotion. Multi-sectoral integrated interventions are currently underway in 10 mapped and prioritized districts by building cholera treatment centers/units (CTC/U), provision of treatment for moderate acute malnutrition (MAM) and severe acute malnutrition (SAM), and engaging community health workers for localized community-based monitoring and response. In addition, UNICEF is ramping up resources for oral cholera vaccines (OCVs) aiming to reach more than 482,000 people in four districts. On the polio front, the first round of oral polio vaccine (OPV) campaigns commenced in January aiming to reach children under five years in accessible districts cross-country apart from Jubaland. 

The nutrition situation has remained of concern in several livelihood zones of Somalia, especially in areas affected by the El-Nino-induced Deyr floods of 2023. The national median prevalence of wasting (GAM) remained ‘serious’ (as per IPC classification) at 12.9 per cent in the 2023 Deyr season compared to 12.4 per cent in the 2023 Gu season (FSNAU, 2024). SAM prevalence is estimated at 2.6 per cent, an increase from 1.5 per cent in the 2023 Gu season. Deteriorations in several areas are attributed to the impact of the EL Nino induced flash floods that contributed to increased morbidity arising from diarrhea, cholera, and measles outbreaks. 

Besides increased morbidity, the flow of remittances has remained low, and prices of food have increased, forcing more children and women to consume unhealthy foods. Albeit the staggering figures, according to the Somalia Food Security and Nutrition Analysis Unit (FSNAU), the situation in the first quarter of 2024 marks a significant variation from the same period last year as there has been a 20 per cent reduction in the population classified in the Integrated Food Security Phase Classification (IPC) 3 or worse. Nonetheless, during this period, four million Somalis (21 per cent of the population) will require emergency food and nutrition assistance. 

At least 1.7 million under-five children are projected to be malnourished in 2024, 430,000 with severe wasted. Almost all malnutrition cases are found in the central south regions of Somalia, categorizing the region as critical (FSNAU, 2024). As a countermeasure, UNICEF has screened 17,000 children in central south regions for severe acute malnutrition. 3 Access constraints UNICEF implementing partners face in delivering assistance to vulnerable communities primarily arise from the presence of armed groups, who impose restrictions or entirely block entry to specific regions or communities. Such limitations result in delays or even prevent delivery of life-saving assistance. The ongoing conflict and instability in Somalia pose significant danger not only to partners but also impedes their ability to reach populations requiring assistance. 

Furthermore, the presence of armed groups, militias, and criminal networks throughout the country exacerbates the difficulties faced in accessing and delivering aid safely. Moreover, climate shocks and limited infrastructure further compound the situation. Years of conflict and neglect have caused extensive damage to roads and bridges, creating significant challenges in transporting and distributing humanitarian aid efficiently. These infrastructural limitations particularly affect remote and inaccessible areas, making it even more arduous to help those in need. Despite these formidable challenges, UNICEF remains unwavering in its commitment to reach children in need throughout Somalia. We continue to make substantial progress in delivering assistance to vulnerable children and communities, working tirelessly to overcome access constraints and provide essential support.",2024-02-27T19:53:16+00:00,2024-02-27T00:00:00+00:00,Somalia,Somalia,"Contributions, Coordination, Education, Food and Nutrition, Health, Protection and Human Rights, Water Sanitation Hygiene",Situation Report,UNICEF,2024-02
4041092,"Radio Ergo audience feedback report, Issued: 24 Feb 2024","**Brief Analysis**

Calls this week (15-21 February 2024) to Radio Ergo’s nationwide audience feedback platform captured a range of concerns, including drought and water shortage particularly in the north, crop pests especially affecting southern riverine farming areas, and livestock diseases both in areas recovering from floods and other areas experiencing drought. A number of callers in different regions complained of food shortage, high prices and rising cost of living, and lack of jobs. Diseases including malaria and measles were also mentioned by a few callers. The following summarizes the calls by theme.

**Food shortage** – a female caller in Hargeisa said they faced food shortage and wanted her message shared to get help. Another female caller in Wanleweyn, L. Shabelle, called on the government to address food shortage there. A female caller in an IDP camp in Guriel said they were short of food. A caller in Lasanod said IDPs in camps there needed aid assistance.

**Prices** - a caller in Puntland wanted the government to step in and help people cope with the rising prices. Another in Dusamareb complained that the cost of living was high and livestock prices were also high.

**Jobs** – a caller in Nugal said there were no jobs for young people and the government needed to generate opportunities. Another in Baidoa said he couldn’t get a job even with a university degree.

**Health** – a caller in Karkar, Bari, said measles was spreading among adults in the area and the Puntland government needed to step in. A few callers were concerned about malaria and mosquito infestations, including a female caller in Beletweyne who said they were recovering from the floods but now faced water shortage as well.

**Livestock** – livestock herders from across the regions complained of conditions affecting their animals, including parasites, and diseases that they didn’t know how to diagnose or treat. A caller in Karkar said it was dry there and they needed veterinary advice on unknown diseases. A caller in Bardera, Gedo, said various livestock diseases had been left by the floods and they needed veterinary medicines. Another asked for a treatment campaign in Bardera.

**Environment** – two callers in Sanag demanded a ban on tree cutting for charcoal, whilst two others in Somaliland said they made a living from making charcoal. One said the prices had fallen and his income had been affected.

**Locusts** – two callers in Sool said they had been invaded by locusts. One called the government to organise spraying control. A female caller in Dharkeyn described some of the locusts as black and others yellow, but said both types were destroying their vegetation.

**Agriculture** – many farmers especially in southern riverine areas notably Beletweyne, Jowhar, and Wanleweyn complained of crop pests ruining their farms. A female caller in Beletweyne wanted to know if certain pesticides were better than others, and another wanted access to pesticides. Callers in Jowhar said they had been attacked by crickets. Some Jowhar callers said maize and sesame crops were being damaged.

**Water shortage** - a caller in Sheikh, Togdher, asked for help to repair their borehole to alleviate water shortage. Several callers in Sanag including Badhan and El-Afweyn complained of water shortage with some asking for water aid. There were also calls describing drought in parts of Puntland and central regions. Further south in Qoryolley, L. Shabelle, a female caller said they faced food and water shortage and needed help. A caller in El-Baraf, M. Shabelle, said the rains had failed and they had no water. A female caller in Baidoa said the water in their well had turned sour.

**Rain** – various callers from scattered parts of the country called to say that they had received rainfall.",2024-02-25T03:36:53+00:00,2024-02-24T00:00:00+00:00,Somalia,Somalia,"Agriculture, Food and Nutrition, Health, Protection and Human Rights, Water Sanitation Hygiene",News and Press Release,Radio Ergo,2024-02
4037117,e-IDSR Weekly Epidemiological Bulletin: Epi-Week 4 (22 Jan– 28 Jan 2024),"**Key Highlights during this epi-week 4**

1. 93% (384 out of 413) of health facilities submitted their weekly surveillance summary reports. This rate is the same as epi week 3's rate of 93%. This is above the expected completeness rate of 80%. 

2. Completeness of reporting is the highest in Puntland State (99%) whereas the lowest report rate in this week is in the Galmudug State (85%) — The Completeness rates are the number of expected facilities reporting to e-IDSR Weekly report and actual report we received in this week. 

3. Suspected cases were reported for AWD/Cholera (461), Acute jaundice syndrome (15), Dysentery (418), Measles (320), Meningitis (4), Whooping Cough (114), COVID19 (1), ILI (1489), SARI (1361), Typhoid (595), Diphtheria (36), and Neonatal tetanus (3), and Confirmed cases of Malaria (234). 

4. Currently, there are 2 confirmed disease outbreaks (AWD/Cholera, and Measles). In this regard all the suspected and confirmed cases were reported from the following administrative regions: AWD/Cholera (Bay, Banadir, Gedo, Lower Juba, Lower Shabelle, Middle Shabelle Regions), and Measles (Bakool, Bay, Banadir, Galgaduud, Gedo, Hiiraan, Mudug, Lower Juba, Lower Shabelle and Middle Shabelle regions). 

5. During week 4, the public health laboratories at both national and state levels reported 27 confirmed cases of Measles and 8 confirmed cases of Cholera.",2024-02-11T13:37:54+00:00,2024-01-28T00:00:00+00:00,Somalia,Somalia,Health,Situation Report,Govt. Somalia,2024-02
4033684,"Somalia: Humanitarian Dashboard, January - December 2023","**RESPONSE OVERVIEW**

The 2023 Somalia Humanitarian Response Plan (HRP) is informed by the robust intersectoral analysis of the 2023 Humanitarian Needs Overview (HNO) which identifies 8.25 million people in need of humanitarian assistance in Somalia. The HRP requires $ 2.6 billion to assist 7.6 million vulnerable people across the whole country representing around 90 per cent of the people in need. This is in line with the IASC Humanitarian system-wide scale-up that came into effect in August 2022 and the HCT’s strategic direction to scaleup response both in magnitude and quality to avert the prolonged consecutive drought and risk of Famine. The targeting is informed by the magnitude and severity of the needs identified in the HNO, the partners' capacity to scale up and the operating environment, including access.",2024-01-30T06:24:30+00:00,2024-01-29T00:00:00+00:00,Somalia,Somalia,"Camp Coordination and Camp Management, Education, Food and Nutrition, Health, Mine Action, Protection and Human Rights, Shelter and Non-Food Items, Water Sanitation Hygiene",Infographic,OCHA,2024-01
